32743   | 23482   | eta 1 Pic
32301   | 23497   | iota Tau
32549   | 23607   | 11 Ori  
33042   | 23649   | eta 2 Pic
32923   | 23835   | 104 Tau 
33021   | 23852   | 13 Ori  
32977   | 23871   | 106 Tau 
33054   | 23879A  | 14A Ori 
33054   | 23879B  | 14B Ori 
32991   | 23883   | 105 Tau 
32990   | 23900   | 103 Tau 
33121   | 23949   | 107 Tau 
33254   | 23983   | 16 Ori  
33276   | 24010   | 15 Ori  
33856   | 24331A  | rho A Ori
34085   | 24436   | beta Ori
34053   | 24512   | 108 Tau 
34203   | 24555   | 18 Ori  
34503   | 24674   | tau Ori
34658   | 24817   | 21 Ori  
34559   | 24822   | 109 Tau 
35072   | 24829   | zeta Pic
35039   | 25044   | 22 Ori  
35580   | 25098   | kappa Pic
35149   | 25142   | 23A Ori 
35148   | 25145   | 23B Ori 
35189   | 25216   | 110 Tau 
35369   | 25247   | 29 Ori  
35296   | 25278   | 111 Tau 
35411   | 25281A  | eta A Ori
35411   | 25281B  | eta B Ori
35410   | 25282   | 27 Ori  
35439   | 25302   | 25 Ori  
35860   | 25303   | theta Pic
35468   | 25336   | gamma Ori
35532   | 25410   | 113 Tau 
35497   | 25428   | beta Tau
35715   | 25473B  | psi B Ori
35715   | 25473A  | psi A Ori
35671   | 25499   | 115 Tau 
35708   | 25539   | 114 Tau 
35770   | 25555   | 116 Tau 
35802   | 25583   | 117 Tau 
35943   | 25695B  | 118B Tau    
35943   | 25695A  | 118A Tau    
36167   | 25737   | 31 Ori  
36267   | 25813A  | 32A Ori 
36267   | 25813B  | 32B Ori 
36351   | 25861A  | 33A Ori 
36351   | 25861B  | 33B Ori 
37763   | 25918   | gamma Men
36512   | 25923   | upsilon Ori
36486   | 25930A  | delta A Ori
36486   | 25930D  | delta D Ori
36389   | 25945   | 119 Tau 
36576   | 26064   | 120 Tau 
36653   | 26093   | 35 Ori  
36777   | 26126   | 38 Ori  
36822   | 26176   | phi 1 Ori
36861   | 26207A  | lambda A Ori
36862   | 26207B  | lambda B Ori
37020   | 26220   | theta 1A Ori
37021   | 26220   | theta 1B Ori
37022   | 26221   | theta 1C Ori
37023   | 26224   | theta 1D Ori
37041   | 26235   | theta 2A Ori
37018   | 26237   | 42 Ori  
37043   | 26241   | iota Ori
36819   | 26248   | 121 Tau 
38602   | 26264   | iota Men
37077   | 26268   | 45 Ori  
37128   | 26311   | epsilon Ori
37160   | 26366   | phi 2 Ori
37147   | 26382   | 122 Tau 
39091   | 26394   | pi Men
37202   | 26451   | zeta Tau
37468   | 26549A  | sigma A Ori
37468   | 26549B  | sigma B Ori
37468   | 26551   | sigma D Ori
37507   | 26563   | 49 Ori  
37490   | 26594   | omega Ori
37438   | 26640   | 125 Tau 
37742   | 26727A  | zeta A Ori
37743   | 26727B  | zeta B Ori
37711   | 26777A  | 126A Tau    
37711   | 26777B  | 126B Tau    
37984   | 26885   | 51 Ori  
37940   | 26925   | 127 Tau 
38219   | 27106   | 128 Tau 
38478   | 27265   | 129 Tau 
38545   | 27316A  | 131A Tau    
39060   | 27321   | beta Pic
38558   | 27338   | 130 Tau 
38622   | 27364   | 133 Tau 
38771   | 27366   | kappa Ori
39810   | 27369   | lambda Men
38710   | 27386B  | 52B Ori 
38710   | 27386A  | 52A Ori 
38751   | 27468   | 132 Tau 
38899   | 27511   | 134 Tau 
39523   | 27530   | gamma Pic
40953   | 27566   | kappa Men
39019   | 27581   | 135 Tau 
39291   | 27658   | 55 Ori  
39317   | 27743   | 137 Tau 
39400   | 27750   | 56 Ori  
39357   | 27830   | 136 Tau 
39587   | 27913   | chi 1 Ori
39698   | 27965   | 57 Ori  
39801   | 27989   | alpha Ori
40111   | 28237   | 139 Tau 
40372   | 28271   | 59 Ori  
40446   | 28296   | 60 Ori  
40535   | 28321   | 1 Mon   
40536   | 28325   | 2 Mon   
40545   | 28455   | 140 Tau 
40967   | 28574B  | 3B Mon  
40967   | 28574A  | 3A Mon  
40932   | 28614A  | mu A Ori
40932   | 28614B  | mu B Ori
41040   | 28691   | 64 Ori  
41117   | 28716   | chi 2 Ori
41361   | 28812   | 63 Ori  
41380   | 28814   | 66 Ori  
41753   | 29038   | nu Ori
43834   | 29271   | alpha Men
42933   | 29276   | delta Pic
42560   | 29426   | xi Ori
42509   | 29433   | 68 Ori  
42545   | 29434   | 69 Ori  
43042   | 29650   | 71 Ori  
43232   | 29651   | gamma Mon
43153   | 29704   | 72 Ori  
43247   | 29736   | 73 Ori  
43386   | 29800   | 74 Ori  
43525   | 29850   | 75 Ori  
43760   | 29885   | 6 Mon   
44112   | 30073   | 7 Mon   
45229   | 30342   | nu Pic
44769   | 30419   | epsilon A Mon
44770   | 30422   | epsilon B Mon
45418   | 30700   | 9 Mon   
45546   | 30772   | 10 Mon  
45725   | 30867A  | beta A Mon
45726   | 30867B  | beta B Mon
45727   | 30867C  | beta C Mon
46860   | 31137B  | mu B Pic
46860   | 31137A  | mu A Pic
46241   | 31159   | 12 Mon  
46300   | 31216   | 13 Mon  
46642   | 31385   | 14 Mon  
47670   | 31685   | nu Pup
50506   | 31897   | zeta Men
47839   | 31978B  | 15B Mon 
47839   | 31978A  | 15A Mon 
48977   | 36463   | 16 Mon  
49161   | 32533   | 17 Mon  
49293   | 32578   | 18 Mon  
50241   | 32607   | alpha Pic
50310   | 32768   | tau Pup
51557   | 32912   | iota Vol
54239   | 33384   | theta Men
52918   | 33971   | 19 Mon  
55864   | 34473   | gamma 1 Vol
55865   | 34481   | gamma 2 Vol
54810   | 34622   | 20 Mon  
55057   | 34724   | 21 Mon  
55185   | 34769   | delta Mon
55533   | 34904   | 23 Mon  
56003   | 35080   | 24 Mon  
57623   | 35228   | delta Vol
56855   | 35264   | pi Pup
60816   | 36039   | epsilon Men
59717   | 36377   | sigma Pup
61064   | 37088   | 25 Mon  
61935   | 37447   | alpha Mon
63295   | 37504   | zeta Vol
62576   | 37648   | 1 Pup   
62623   | 37677   | 3 Pup   
62863   | 37842   | 2B Pup  
62864   | 37843   | 2A Pup  
62952   | 37891   | 4 Pup   
63336   | 38048B  | 5B Pup  
63336   | 38048A  | 5A Pup  
63462   | 38070   | omicron Pup
63700   | 38170   | xi Pup
63697   | 38211   | 6 Pup   
64077   | 38372   | 8 Pup   
64096   | 38382A  | 9A Pup  
64096   | 38382B  | 9B Pup  
64238   | 38427   | 10 Pup  
65228   | 38835   | 11 Pup  
65699   | 39023   | 12 Pup  
65695   | 39079   | 27 Mon  
65953   | 39211   | 28 Mon  
66811   | 39429   | zeta Pup
66834   | 39524   | 14 Pup  
67523   | 39757   | rho Pup
68520   | 39794A  | epsilon A Vol
67594   | 39863   | zeta Mon
67797   | 39906   | 16 Pup  
68273   | 39953   | gamma 2 Vel
68146   | 40035   | 18 Pup  
68290   | 40084   | 19 Pup  
68752   | 40259   | 20 Pup  
69665   | 40604   | 21 Pup  
71046   | 40817   | kappa 1 Vol
71066   | 40834   | kappa 2 Vol
71576   | 41003   | eta Vol
70673   | 41067   | 22 Pup  
71878   | 41312   | beta Vol
71369   | 41704   | omicron UMa
72037   | 42080   | 2 UMa   
73495   | 42334   | eta Pyx
74405   | 42425   | theta Vol
72905   | 42438   | pi 1 UMa
73898   | 42483   | zeta Pyx
74006   | 42515   | beta Pyx
73108   | 42527   | pi 2 UMa
74195   | 42536   | omicron Vel
74575   | 42828   | alpha Pyx
74956   | 42913A  | delta A Vel
75691   | 43409   | gamma Pyx
75486   | 43644   | 5 UMa   
76483   | 43825   | delta Pyx
75958   | 43903   | 6 UMa   
79837   | 43908   | zeta Oct
76644   | 44127   | iota UMa
78045   | 44382   | alpha Vol
76827   | 44390   | rho UMa
77327   | 44471A  | kappa A UMa
77327   | 44471B  | kappa B UMa
78647   | 44816   | lambda Vel
78541   | 44824   | kappa Pyx
77800   | 44857   | sigma 1 UMa
78209   | 44901   | 15 UMa  
78922   | 45001   | epsilon Pyx
78154   | 45038A  | sigma 2A UMa
78154   | 45038B  | sigma 2B UMa
78362   | 45075   | tau UMa
79028   | 45333   | 16 UMa  
79354   | 45455   | 17 UMa  
79439   | 45493   | 18 UMa  
80130   | 45812   | 20 UMa  
80874   | 45902   | theta Pyx
81188   | 45941   | kappa Vel
81169   | 46026   | lambda Pyx
81104   | 46239A  | 21A UMa 
82434   | 46651A  | psi A Vel
82434   | 46651B  | psi B Vel
81937   | 46733   | 23 UMa  
82328   | 46853   | theta UMa
82210   | 46977   | 24 UMa  
82621   | 47006   | 26 UMa  
82189   | 47013   | 22 UMa  
83506   | 47654   | 27 UMa  
84179   | 47911   | 28 UMa  
84882   | 48087   | 3 Sex   
85217   | 48273   | 4 Sex   
85294   | 48286   | 5 Sex   
84999   | 48319   | upsilon UMa
85364   | 48341   | 6 Sex   
85235   | 48402A  | phi A UMa
85235   | 48402B  | phi B UMa
85504   | 48414   | 7 Sex   
85558   | 48437A  | gamma A Sex
85558   | 48437B  | gamma B Sex
85762   | 48552   | 9 Sex   
85795   | 48682   | 31 UMa  
86440   | 48774   | phi Vel
86611   | 48990   | 12 Sex  
87301   | 49329   | 13 Sex  
87682   | 49530   | 14 Sex  
87887   | 49641   | alpha Sex
88048   | 49739   | 16 Sex  
88195   | 49812A  | 17A Sex 
88333   | 49865   | 18 Sex  
88547   | 50027   | 19 Sex  
88697   | 50100   | 20 Sex  
88764   | 50140   | 21 Sex  
89021   | 50372   | lambda UMa
89254   | 50414   | epsilon Sex
88983   | 50448   | 32 UMa  
89688   | 50684   | 23 Sex  
89758   | 50801   | mu UMa
90044   | 50885   | 25 Sex  
90043   | 50887   | 24 Sex  
90473   | 51117   | 26 Sex  
90485   | 51135   | 27 Sex  
90882   | 51362   | delta Sex
90633   | 51401   | 35 UMa  
90994   | 51437   | beta Sex
91011   | 51451   | 31 Sex  
90839   | 51459   | 36 UMa  
91256   | 51592   | 32 Sex  
91480   | 51814   | 37 UMa  
92588   | 52316   | 33 Sex  
92424   | 52353   | 38 UMa  
92749   | 52401A  | 34A Sex 
92841   | 52452A  | 35A Sex 
92728   | 52478   | 39 UMa  
93102   | 52584   | 36 Sex  
93075   | 52650   | 40 UMa  
93132   | 52685   | 41 UMa  
93497   | 52727A  | mu A Vel
93497   | 52727B  | mu B Vel
93704   | 52884   | 39 Sex  
93742   | 52913B  | 40B Sex 
93742   | 52913A  | 40A Sex 
93903   | 52980   | 41 Sex  
93859   | 53043   | 43 UMa  
93875   | 53064   | 42 UMa  
94247   | 53261   | 44 UMa  
94334   | 53295   | omega UMa
94600   | 53426   | 46 UMa  
96124   | 53702   | eta Oct
95128   | 53721   | 47 UMa  
95310   | 53838   | 49 UMa  
95418   | 53910   | beta UMa
95689   | 54061B  | alpha B UMa
95689   | 54061A  | alpha A UMa
95934   | 54136   | 51 UMa  
96833   | 54539   | psi UMa
98231   | 55203   | xi AUMa
98262   | 55219   | nu UMa
98353   | 55266   | 55 UMa  
98839   | 55560   | 56 UMa  
99984   | 56148   | 58 UMa  
101107  | 56770   | 59 UMa  
101153  | 56779   | omega Vir
101133  | 56789   | 60 UMa  
101501  | 56997   | 61 UMa  
101606  | 57029   | 62 UMa  
102124  | 57328   | xi Vir
102249  | 57363   | lambda Mus
102212  | 57380   | nu Vir
102224  | 57399   | chi UMa
102510  | 57562   | 4 Vir   
102584  | 57581   | mu Mus
102870  | 57757   | beta Vir
103287  | 58001   | gamma UMa
103484  | 58110   | 6 Vir   
103483  | 58112   | 65AB UMa    
103498  | 58117   | 65D UMa 
103605  | 58181   | 66 UMa  
104181  | 58510   | 7 Vir   
104321  | 58590   | pi Vir
104513  | 58684   | 67 UMa  
104979  | 58948   | omicron Vir
105639  | 59285   | 10 Vir  
105702  | 59309   | 11 Vir  
106002  | 59458   | 68 UMa  
106251  | 59608   | 12 Vir  
106591  | 59774   | delta UMa
106849  | 59929   | epsilon Mus
107070  | 60030   | 13 Vir  
107161  | 60088   | 14 Vir  
107259  | 60129   | eta Vir
107328  | 60172   | 16 Vir  
107465  | 60212   | 70 UMa  
107566  | 60320A  | zeta 2A Mus
107567  | 60329   | zeta 1 Mus
107705  | 60353   | 17A Vir 
108135  | 60584   | 71 UMa  
108346  | 60712   | 72 UMa  
108502  | 60795   | 73 UMa  
108844  | 60978   | 74 UMa  
108861  | 60992   | 75 UMa  
109026  | 61199   | gamma Mus
109217  | 61246   | 20 Vir  
109309  | 61318   | 21 Vir  
109704  | 61558   | 25 Vir  
109668  | 61585   | alpha Mus
110014  | 61740   | chi Vir
110462  | 61936   | 76 UMa  
110377  | 61937   | 27 Vir  
110380  | 61941B  | gamma B Vir
110379  | 61941A  | gamma A Vir
110411  | 61960   | rho Vir
110423  | 61968   | 31 Vir  
110418  | 61969   | 28 Vir  
110951  | 62267   | 32 Vir  
110879  | 62322A  | beta A Mus
110879  | 62322B  | beta B Mus
111028  | 62325   | 33 Vir  
111164  | 62394   | 34 Vir  
111239  | 62443   | 35 Vir  
111765  | 62757   | 37 Vir  
111998  | 62875   | 38 Vir  
112097  | 62933   | 41 Vir  
112185  | 62956   | epsilon UMa
112142  | 62985   | psi Vir
111482  | 63031B  | iota B Oct
111482  | 63031A  | iota A Oct
112300  | 63090   | delta Vir
112846  | 63414   | 44 Vir  
112992  | 63494A  | 46A Vir 
112992  | 63494B  | 46B Vir 
113139  | 63503A  | 78A UMa 
113139  | 63503B  | 78B UMa 
113226  | 63608   | epsilon Vir
112985  | 63613   | delta Mus
113459  | 63750A  | 48A Vir 
113459  | 63750B  | 48B Vir 
114038  | 64078   | 49 Vir  
113904  | 64094A  | theta A Mus
114287  | 64224   | 50 Vir  
114330  | 64238   | theta Vir
114642  | 64407   | 53 Vir  
114846  | 64520A  | 54A Vir 
114946  | 64577   | 55 Vir  
115062  | 64625   | 56 Vir  
114911  | 64661   | eta Mus
115202  | 64725   | 57 Vir  
115383  | 64792   | 59 Vir  
115466  | 64834   | 58 Vir  
115521  | 64852   | sigma Vir
115617  | 64924   | 61 Vir  
115903  | 65074   | 62 Vir  
116235  | 65241   | 64 Vir  
116292  | 65301   | 63 Vir  
116365  | 65323   | 65 Vir  
116656  | 65378A  | zeta A UMa
116657  | 65378B  | zeta B UMa
116568  | 65420   | 66 Vir  
116244  | 65468   | iota 1 Mus
116658  | 65474   | alpha Vir
116842  | 65477   | 80 UMa  
116870  | 65581   | 68 Vir  
116579  | 65628   | iota 2 Mus
116976  | 65639   | 69 Vir  
117176  | 65721   | 70 Vir  
117304  | 65790   | 71 Vir  
117436  | 65892   | 72 Vir  
117675  | 66006   | 74 Vir  
117661  | 66015   | 73 Vir  
117789  | 66091   | 75 Vir  
117818  | 66098   | 76 Vir  
117878  | 66131   | 77 Vir  
118214  | 66198   | 81 UMa  
118022  | 66200   | 78 Vir  
118098  | 66249   | zeta Vir
118219  | 66320   | 80 Vir  
118511  | 66465A  | 81A Vir 
119024  | 66634   | 82 UMa  
119228  | 66738   | 83 UMa  
117374  | 66753   | kappa Oct
119149  | 66803   | 82 Vir  
119425  | 66936B  | 84B Vir 
119425  | 66936A  | 84A Vir 
119605  | 67057   | 83 Vir  
119786  | 67139   | 85 Vir  
119853  | 67172B  | 86B Vir 
119853  | 67172A  | 86A Vir 
120198  | 67231   | 84 UMa  
120052  | 67288   | 87 Vir  
120315  | 67301   | eta UMa
120235  | 67355   | 88 Vir  
120452  | 67494   | 89 Vir  
121409  | 67848   | 86 UMa  
121299  | 67929   | 90 Vir  
121607  | 68092   | 92 Vir  
122408  | 68520   | tau Vir
123177  | 68888   | 94 Vir  
123255  | 68940   | 95 Vir  
124063  | 68956   | 3 UMi   
124547  | 69112   | 4 UMi   
123630  | 69127   | 96 Vir  
124248  | 69403   | 97 Vir  
124294  | 69427   | kappa Vir
124850  | 69701   | iota Vir
125337  | 69974   | lambda Vir
125454  | 70012   | upsilon Vir
125817  | 70220   | 103 Vir 
124882  | 70638   | delta Oct
126722  | 70680   | 104 Vir 
127700  | 70692   | 5 UMi   
126868  | 70755A  | phi A Vir
126927  | 70794   | 106 Vir 
129502  | 71957   | mu Vir
129956  | 72154   | 108 Vir 
130834  | 72181   | 6 UMi   
130109  | 72220   | 109 Vir 
131873  | 72607   | beta UMi
133086  | 73136   | 8 UMi   
133621  | 73440   | 9 UMi   
130650  | 73540   | pi 1 Oct
133165  | 73620   | 110 Vir 
131246  | 73771   | pi 2 Oct
134584  | 73808   | 10 UMi  
131596  | 74296   | omega Oct
135482  | 74649A  | 3A Ser  
135559  | 74689   | 4 Ser   
136726  | 74793   | 11 UMi  
136727  | 74806   | 12 UMi  
135382  | 74946   | gamma TrA
136202  | 74975   | 5 Ser   
137422  | 75097   | gamma UMi
136514  | 75119A  | 6A Ser  
136514  | 75119B  | 6B Ser  
137686  | 75152   | 14 UMi  
136831  | 75230   | 7 Ser   
137006  | 75342   | 8 Ser   
137471  | 75530   | tau 1 Ser
137898  | 75761   | 10 Ser  
139777  | 75809   | pi 1A UMi
139813  | 75829   | pi 1B UMi
139669  | 76008   | theta UMi
138527  | 76069   | tau 2 Ser
138562  | 76133   | 11 Ser  
138917  | 76276B  | delta B Ser
138918  | 76276A  | delta A Ser
139074  | 76337   | tau 3 Ser
139216  | 76423   | tau 4 Ser
139225  | 76424   | tau 5 Ser
139195  | 76425   | 16 Ser  
139137  | 76427   | 14 Ser  
138538  | 76440   | epsilon TrA
141652  | 76695A  | pi 2A UMi
141652  | 76695B  | pi 2B UMi
140027  | 76810   | tau 6 Ser
140159  | 76852A  | iota A Ser
140159  | 76852B  | iota B Ser
140160  | 76866   | chi Ser
140232  | 76878   | tau 7 Ser
137333  | 76996   | rho Oct
140538  | 77052   | psi Ser
142105  | 77055   | zeta UMi
140573  | 77070   | alpha Ser
140729  | 77111   | tau 8 Ser
140873  | 77227   | 25 Ser  
141003  | 77233   | beta Ser
141040  | 77249   | 29 Ser  
141004  | 77257   | lambda Ser
141187  | 77336   | upsilon Ser
141477  | 77450   | kappa Ser
141513  | 77516   | mu Ser
141680  | 77578   | omega Ser
141795  | 77622   | epsilon Ser
141637  | 77635   | 1 Sco   
141851  | 77660   | 36 Ser  
141992  | 77661   | rho Ser
142267  | 77801   | 39 Ser  
142114  | 77840B  | 2B Sco  
142114  | 77840A  | 2A Sco  
142301  | 77909   | 3 Sco   
142500  | 77910   | 40 Ser  
143803  | 77942   | 17 UMi  
141891  | 77952   | beta TrA
141767  | 77982   | kappa TrA
142445  | 77984   | 4 Sco   
142860  | 78072   | gamma Ser
142669  | 78104   | rho Sco
142980  | 78132   | phi Ser
143018  | 78265   | pi Sco
143275  | 78401A  | delta A Sco
143894  | 78554   | pi Ser
143546  | 78639   | eta Nor
143474  | 78662A  | iota 1A Nor
143474  | 78662B  | iota 1B Nor
144046  | 78685   | 43 Ser  
144069  | 78727   | xi B Sco
144217  | 78820   | beta 1 Sco
144218  | 78821   | beta 2 Sco
144197  | 78914   | delta Nor
144470  | 78933   | omega 1 Sco
144608  | 78990   | omega 2 Sco
144708  | 79005B  | 11B Sco 
144708  | 79005A  | 11A Sco 
144874  | 79007   | 45 Ser  
144937  | 79047   | 46 Ser  
145002  | 79072   | 47 Ser  
144480  | 79153   | iota 2 Nor
146926  | 79280   | 19 UMi  
145502  | 79374B  | nu B Sco
145502  | 79374A  | nu A Sco
145570  | 79375   | psi Sco
145607  | 79387   | 16 Sco  
145483  | 79399B  | 12B Sco 
145483  | 79399A  | 12A Sco 
145482  | 79404   | 13 Sco  
147142  | 79420   | 20 UMi  
145361  | 79497   | zeta Nor
145397  | 79509   | kappa Nor
145897  | 79540   | chi Sco
146051  | 79593   | delta Oph
145842  | 79653   | theta Nor
145544  | 79664   | delta TrA
146233  | 79672   | 18 Sco  
146143  | 79790   | gamma 1 Nor
148048  | 79822   | eta UMi
146791  | 79882   | epsilon Oph
146667  | 79963   | lambda Nor
146686  | 80000   | gamma 2 Nor
147084  | 80079   | omicron Sco
147165  | 80112   | sigma Sco
147449  | 80179   | sigma Ser
147700  | 80343   | psi Oph
147888  | 80461B  | rho E Oph
147888  | 80461A  | rho D Oph
147933  | 80473A  | rho A Oph
147934  | 80473B  | rho B Oph
147932  | 80474   | rho C Oph
148184  | 80569   | chi Oph
147971  | 80582   | epsilon Nor
148367  | 80628A  | upsilon A Oph
148367  | 80628B  | upsilon B Oph
147787  | 80645   | iota TrA
147584  | 80686   | zeta TrA
148478  | 80763   | alpha Sco
148605  | 80815   | 22 Sco  
148857  | 80883A  | lambda A Oph
148857  | 80883B  | lambda B Oph
148786  | 80894   | phi Oph
148898  | 80975   | omega Oph
149038  | 81122   | mu Nor
148890  | 81252   | theta TrA
149438  | 81266   | tau Sco
149661  | 81300   | 12 Oph  
149757  | 81377   | zeta Oph
149671  | 81710   | eta TrA
150557  | 81734   | 14 Oph  
150937  | 82007   | 15 Oph  
151133  | 82037   | 16 Oph  
153751  | 82080   | epsilon UMi
151179  | 82140   | 25 Sco  
151431  | 82162   | 19 Oph  
150798  | 82273   | alpha TrA
151769  | 82369   | 20 Oph  
151680  | 82396   | epsilon Sco
152127  | 82480A  | 21A Oph 
152127  | 82480B  | 21B Oph 
151890  | 82514   | mu 1 Sco
151985  | 82545   | mu 2 Sco
152236  | 82671   | zeta 1 Sco
152614  | 82673   | iota Oph
152334  | 82729   | zeta 2 Sco
152601  | 82730   | 23 Oph  
152534  | 82758   | 22 Oph  
152849  | 82925A  | 24A Oph 
152849  | 82925B  | 24B Oph 
152820  | 82960   | 27 Sco  
153210  | 83000   | kappa Oph
153363  | 83196   | 26 Oph  
153687  | 83262   | 30 Oph  
153727  | 83331   | 29 Oph  
154021  | 83508   | 28 Oph  
154132  | 83566   | 31 Oph  
155125  | 84012A  | eta A Oph
155125  | 84012B  | eta B Oph
155203  | 84143   | eta Sco
155644  | 84177   | 37 Oph  
155886  | 84405A  | 36A Oph 
155885  | 84405B  | 36B Oph 
156266  | 84514A  | 41A Oph 
156266  | 84514B  | 41B Oph 
183030  | 84535   | lambda UMi
156252  | 84605A  | 38A Oph 
156350  | 84625   | omicron B Oph
156349  | 84626   | omicron A Oph
156928  | 84880   | nu Ser
156897  | 84893   | xi Oph
157056  | 84970   | theta Oph
157236  | 85084   | 43 Oph  
157792  | 85340   | 44 Oph  
157999  | 85355   | sigma Oph
157919  | 85423   | 45 Oph  
158408  | 85696   | upsilon Sco
166926  | 85699   | 24 UMi  
158527  | 85703   | 50 Oph  
158643  | 85755   | 51 Oph  
166205  | 85822   | delta UMi
158926  | 85927   | lambda Sco
159466  | 85979   | 54 Oph  
159480  | 85998   | 53 Oph  
159561  | 86032   | alpha Oph
159610  | 86041   | 56 Oph  
159376  | 86060   | 52 Oph  
159532  | 86228A  | theta A Sco
159876  | 86263   | xi Ser
159975  | 86284   | mu Oph
160613  | 86565   | omicron Ser
160578  | 86670   | kappa Sco
160915  | 86736   | 58 Oph  
161096  | 86742   | beta Oph
161270  | 86831   | 61A Oph 
161289  | 86835   | 61B Oph 
160635  | 86929   | eta Pav
161592  | 87072   | 3 Sgr   
161471  | 87073   | iota 1 Sco
161868  | 87108   | gamma Oph
161912  | 87294   | iota 2 Sco
163917  | 88048   | nu Oph
163955  | 88116   | 4 Sgr   
164031  | 88142   | 5 Sgr   
164284  | 88149   | 66 Oph  
164259  | 88175   | zeta Ser
164353  | 88192   | 67 Oph  
164358  | 88258   | 6 Sgr
164577  | 88290A  | 68A Oph 
164577  | 88290B  | 68B Oph 
164584  | 88380   | 7 Sgr   
164765  | 88404A  | tau A Oph
164764  | 88404B  | tau B Oph
164794  | 88469   | 9 Sgr   
165341  | 88601A  | 70A Oph 
165341  | 88601B  | 70B Oph 
165135  | 88635   | gamma Sgr
165760  | 88765   | 71 Oph  
165777  | 88771   | 72 Oph  
165040  | 88866   | pi Pav
166233  | 88964A  | 73A Oph 
166233  | 88964B  | 73B Oph 
165499  | 89042   | iota Pav
166063  | 89112   | epsilon Tel
166464  | 89153   | 11 Sgr  
166767  | 89276   | 12 Sgr  
166937  | 89341   | mu Sgr
167036  | 89369   | 14 Sgr  
167263  | 89440   | 16 Sgr  
167264  | 89439   | 15 Sgr  
167570  | 89567A  | 17A Sgr 
167618  | 89642   | eta Sgr
168656  | 89918   | 74 Oph  
168454  | 89931   | delta Sgr
168723  | 89962   | eta Ser
168339  | 90098   | xi Pav
167468  | 90133   | phi Oct
169156  | 90135   | zeta Sct
169022  | 90185   | epsilon Sgr
169233  | 90260   | 18 Sgr  
169420  | 90289B  | 21B Sgr 
169420  | 90289A  | 21A Sgr 
169467  | 90422   | alpha Tel
169986  | 90441B  | 59B Ser 
169985  | 90441A  | 59A Ser 
169916  | 90496   | lambda Sgr
169767  | 90568   | zeta Tel
170296  | 90595   | gamma Sct
170474  | 90642   | 60 Ser  
170457  | 90713   | 23 Sgr  
169978  | 90797   | nu Pav
170465  | 90830   | delta 1 Tel
170920  | 90844   | 61 Ser  
170523  | 90853   | delta 2 Tel
171115  | 91004   | 24 Sgr  
171237  | 91066   | 25 Sgr  
171443  | 91117   | alpha Sct
172546  | 91689   | 26 Sgr  
172748  | 91726   | delta Sct
171759  | 91792   | zeta Pav
173009  | 91845   | epsilon Sct
173300  | 92041   | phi Sgr
173460  | 92111   | 28 Sgr  
173764  | 92175   | beta Sct
173168  | 92294   | theta Pav
174116  | 92390   | 29 Sgr  
174309  | 92480   | 30 Sgr  
174596  | 92602   | 31 Sgr  
173948  | 92609   | lambda Pav
174295  | 92646   | kappa Tel
174947  | 92747   | 33 Sgr  
174974  | 92761   | nu 1 Sgr
164461  | 92824   | chi Oct
175190  | 92845   | nu 2 Sgr
175191  | 92855   | sigma Sgr
175638  | 92946   | theta 1 Ser
175639  | 92951   | theta 2 Ser
174694  | 93015   | kappa Pav
175751  | 93026   | eta Sct
175869  | 93051   | 64 Ser  
175687  | 93057   | xi 1 Sgr
175775  | 93085   | xi 2 Sgr
175510  | 93148   | lambda Tel
175329  | 93163   | omega Pav
176687  | 93506A  | zeta A Sgr
176687  | 93506B  | zeta B Sgr
177241  | 93683   | omicron Sgr
177171  | 93815   | rho Tel
177716  | 93864   | tau Sgr
178524  | 94141   | pi Sgr
180317  | 94620   | 1 Sge   
179950  | 94643   | psi Sgr
180554  | 94703   | 1 Vul   
179009  | 94724   | tau Pav
180540  | 94820   | 43 Sgr  
180968  | 94827A  | 2A Vul  
180968  | 94827B  | 2B Vul  
181577  | 95168   | rho 1 Sgr
181615  | 95176   | upsilon Sgr
181645  | 95188   | rho 2 Sgr
181454  | 95241   | beta 1 Sgr
182255  | 95260   | 3 Vul   
181296  | 95261   | eta Tel
181623  | 95294   | beta 2 Sgr
181869  | 95347   | alpha Sgr
182490  | 95398   | 2 Sge   
182571  | 95435   | 3 Sge   
182369  | 95477   | chi 1 Sgr
182391  | 95486   | 48 Sgr  
182762  | 95498   | 4 Vul   
182416  | 95503   | chi 3 Sgr
182919  | 95560   | 5 Vul   
182629  | 95564   | 50 Sgr  
183439  | 95771   | alpha Vul
183491  | 95785   | 8 Vul   
183537  | 95818   | 7 Vul   
183028  | 95932   | mu Tel
184606  | 96275   | 9 Vul   
184127  | 96341   | iota Tel
184552  | 96406   | 51 Sgr  
184707  | 96465   | 52 Sgr  
185194  | 96516   | epsilon Sge
185404  | 96729A  | 53A Sgr 
185404  | 96729B  | 53B Sgr 
185758  | 96757   | alpha Sge
185644  | 96808   | 54 Sgr  
185958  | 96837   | beta Sge
186005  | 96950   | 55 Sgr  
186486  | 97077   | 10 Vul  
186648  | 97290   | 56 Sgr  
187076  | 97365A  | delta A Sge
187076  | 97365B  | delta B Sge
186543  | 97421   | nu Tel
187362  | 97496A  | zeta A Sge
187362  | 97496B  | zeta B Sge
187811  | 97679   | 12 Vul  
187739  | 97783   | 57 Sgr  
188001  | 97796   | 9 Sge   
